link,product_name,map_title,description,date,cartographer,source,image_link,id,width,height
http://www.geographicus.com/P/AntiqueMap/EastIndies-greenleaf-1842,"Antique Map: 1842 Greenleaf Map of the East Indies: Borneo, Java, Sumatra, Thailand, Vietnam",East India Isles  ,"This hand colored map is a lithographic engraving of the East Indies, dating to 1842.  Depicts all of Southeast Asia and the East Indies including Sumatra, Java, Borneo and the Philippines.  On the mainland it shows the Kingdoms of Siam (Thailand), Tonquin (Vietnam), Malaya, and Cambodia.  Also depicts the island city of Singapore. Like most Greenleaf maps, this is undated.",1842,http://www.geographicus.com/mm5/cartographers/greenleaf.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/EastIndies-greenleaf-1842.jpg,EastIndies-greenleaf-1842,13,11
http://www.geographicus.com/P/AntiqueMap/RivMiss1Col-USCS-1865,Antique Map: 1865 U.S.C.S. Chart or Map of the Mississippi River around Cairo Illinois,"Mississippi River from Cairo Illinois to St. Mary’s Missouri in VI Sheets.  Reconnaissance for the use of the Mississippi Squadron under the command of Acting Rear Admiral S.P.L.E.E,  U.S.N. By the part of E. H. Gerdes, Assistant; assigned by A.D. Bache, Supdt. United States Coast Survey.","This is a beautifully hand colored 1865 United States Coast Survey chart or map of a sinuous part of the Mississippi River around Cairo, Illinois near the branching off of the Ohio River. Sheet one of a six sheet set depicting the Mississippi River from Cairo Illinois to St. Mary’s Missouri. The bends in the river are named, as are the many river islands shown. Notes towns, wood lots, landings and farms, many of which are shown with family names. This map was created under the direction of A. D. Bache, Superintendent of the Survey of the Coast of the United States and one of the most influential American cartographers of the 19th century.",1865,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/RivMiss1Col-USCS-1865.jpg,RivMiss1Col-USCS-1865,23,16
http://www.geographicus.com/P/AntiqueMap/MissRiv5-USCS-1865,"Antique Map: 1865 U.S.C.S. Map of the Mississippi River 78 to 98 miles above Cairo, Illinois","Mississippi River 78 to 98 miles above Cairo, Illinois.","This is a beautiful hand colored 1865 United States Costal Survey chart or map of a part of the Mississippi River between Illinois and Missouri, roughly between 78 and 96 miles above Cairo, Illinois.  Sheet five of a six sheet set depicting the Mississippi River from Cairo Illinois to St. Mary’s Missouri. The bends in the river are named, as are the many river islands shown. Notes towns, wood lots, landings and farms, many of which are shown with family names. Produced under the supervision of A. D. Bache in 1865. Professionally rebacked and beautifully hand colored.",1865,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/MissRiv5-USCS-1865.jpg,MissRiv5-USCS-1865,23,16
http://www.geographicus.com/P/AntiqueMap/CairoStMarys2-USCS-1865,"Antique Map: 1865 U.S.C.S. Map of the Mississippi River From Cairo, Illinois to St. Marys, Missouri","Mississippi River from Cairo Illinois to St. Mary’s Missouri in VI Sheets.  Reconnaissance for the use of the Mississippi Squadron under the command of Acting Rear Admiral S.P.L.E.E,  U.S.N. By the part of E. H. Gerdes, Assistant; assigned by A.D. Bache, Supdt. United States Coast Survey.","This is a beautiful 1865 United States Costal Survey chart or map of a sinuous part of the Mississippi River around Cairo, Illinois near the branching off of the Ohio River. Sheet one of a six sheet set depicting the Mississippi River from Cairo Illinois to St. Mary’s Missouri. The bends in the river are named, as are the many river islands shown. Notes towns, wood lots, landings and farms, many of which are shown with family names. This map was created under the direction of A. D. Bache, Superintendent of the Survey of the Coast of the United States and one of the most influential American cartographers of the 19th century.",1865 (dated),http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/CairoStMarys2-USCS-1865.jpg,CairoStMarys2-USCS-1865,23,16
http://www.geographicus.com/P/AntiqueMap/PennsylvaniaNJ-bradford-1835,Antique Map: 1835 Bradford Map of Pennsylvania and New Jersey,Pennsylvania and New Jersey,"This rare map of Pennsylvania &amp; New Jersey was printed in 1835 by the important American mapmaker Bradford.  Originally published in Bradford's 1835 issued of the Atlas Designed to Illustrated teh Abridgement of Universal Geography, Modern &amp; Ancient .",1835,http://www.geographicus.com/mm5/cartographers/bradford.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/PennsylvaniaNJ-bradford-1835.jpg,PennsylvaniaNJ-bradford-1835,10,8
http://www.geographicus.com/P/AntiqueMap/Senegal-bellin-1750,Antique Map: 1750 Bellin Map of the Senegal,Riviere du Senegal - Isle Saint Louis - Petit Bras du Senegal - Plan du Fort St. Joseph.  ,"This stunning 1747 nautical chart by French mapmaker J. C. Bellin, the Elder depicts the Senegal River and the area surrounding Fort St. Joseph &amp; Fort St. Louis. This region was part of the Senegambia &amp; the Company of the Indies Senegal Concession. It was from this port that the French company shipped hundreds of African slaves to its colonies in Louisiana. Today the Senegal River forms the important border between Senegal and Mauritania. This beautiful map depicts individual buildings, trees, and even tiny villages. There is a detailed plan of Fort St. Joseph..",1750,http://www.geographicus.com/mm5/cartographers/bellin.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Senegal-bellin-1750.jpg,Senegal-bellin-1750,9,6.5
http://www.geographicus.com/P/AntiqueMap/PortCarenage-bellin-1764,"Antique Map: 1764 Bellin Map of  Port du Carenage, St. Lucia, West Indies",Plan du Port du Carenage ou Petit Cul de Sac de L’Isle St. Lucie.  ,"This beautiful little map depicts the Port du Carenage on the south side of the West Indies island of St. Lucia or St. Lucie.  Depicts the small bay with numerous depth soundings and information on anchorage for both large and small ships.  Also shows some inland features including roads, a small pre-Columbian ruin, and habitations.  There is a compass rose decorated with a fleur-de-lys and radiating rhumb lines.  This map was published in 1764 for Bellin’s Le Petit Atlas Maritime.",1764,http://www.geographicus.com/mm5/cartographers/bellin.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/PortCarenage-bellin-1764.jpg,PortCarenage-bellin-1764,9,7
http://www.geographicus.com/P/AntiqueMap/Yonkers-beers-1867,"Antique Map: 1867 Beers Map of Yonkers ( Bronx, Riverdale ), New York",Town of Yonkers Westchester Co. N.Y.,"This is the scarce Yonkers sheet from Beers’ 1867 Atlas of Westchester County, New York.  When this map was produced “Yonkers” consisted of what is today the Bronx, modern day Yonkers, and other communities as far north as Greenbush.  Includes Riverdale, Mosholu, Hudson Park, Wst Mt. Vernon, Bronxville, Tuckahoe, Glen Park, and other communities.  The extraordinary detail of this map, down to individual households with family names, make it a fascinating study for the family researcher or historian.",1867,http://www.geographicus.com/mm5/cartographers/beers.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Yonkers-beers-1867.jpg,Yonkers-beers-1867,16,13
http://www.geographicus.com/P/AntiqueMap/SanLuisPass-uscs-1853,"Antique Map: 1853 U.S.C.S. Coast Chart or Map of San Luis Pass, Texas",(Sketch 1  No. 4) Preliminary Chart of San Luis Pass Texas.  ,"A rare hand colored 1853 costal chart of San Luis Pass or the entrance to Galveston harbor, Texas.  Features Peninsula Point, Follet’s Ferry, San Luis Island, Mud Island and Galveston Island. There is a otel indicated on San Luis Island.   Includes detailed sailing instructions, depth soundings, and impressive inland detail of the city of Galveston and vicinity.  Triangulations were accomplished by J. M Wampler and J.S. Williams, under the direction of H.S. Stellwagen. Published under the supervision of A. D. Bache for the 1853 Report of the Superintendant of the U.S. Coast Survey.",1853,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/SanLuisPass-uscs-1853.jpg,SanLuisPass-uscs-1853,17,14
http://www.geographicus.com/P/AntiqueMap/MinotsLedge-uscs-1853,"Antique Map: 1853 U.S.C.S. Map of Minots Ledge, near Boston Harbor ( Cohasset )",(Sketch A No. 3)  Minots Ledge Off Boston Harbor.,"A rare hand colored 1853 coastal chart of the Minots Ledge, just off Boston Harbor, Massachusetts.  Features The Cohasset Salt Works, Old Harbor, Brig Harbor, The Glades, Cohasset Harbor, and various islands . Published under the supervision of A. D. Bache for the 1853 Report of the Superintendent of the U.S. Coast Survey.",1853,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/MinotsLedge-uscs-1853.jpg,MinotsLedge-uscs-1853,20,20
http://www.geographicus.com/P/AntiqueMap/ShoalwaterBay-uscs-1853,"Antique Map: 1853 U.S.C.S. Map of Shoalwater Bay, Washington",(K  No. 2) Preliminary Survey of Shoalwater Bay Washington.  ,"A rare hand colored 1853 costal chart of Shoalwater Bay, Washington.  Includes impressive detail regarding oyster beds, banks, sand bars, and depth soundings.  Hydrography by James Alden.  Published under the supervision of A. D. Bache for the 1853 Report of the Superintendant of the U.S. Coast Survey.",1853,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/ShoalwaterBay-uscs-1853.jpg,ShoalwaterBay-uscs-1853,18.5,14
http://www.geographicus.com/P/AntiqueMap/NorthEdistoRiver-uscs-1853,"Antique Map: 1853 U.S.C.S. Map of the North Edisto River, South Carolina",(E  No. 3) Preliminary Chart of North Edisto River.  ,"A rare hand colored 1853 costal chart of South Carolina’s North Edisto River.  Features St. John’s Colleton, Seabrook’s Island, Legaro’s House, the town of Rockville, and numerous plantations and private farms.   Includes detailed sailing instructions, depth soundings, and impressive inland detail of the region.  Today the North Edisto River is a popular vacation destination.  Triangulations were accomplished by C. O. Boutelle, topography by G.D. Wise and hydrography by J. N. Maffit. Published under the supervision of A. D. Bache for the 1853 Report of the Superintendant of the U.S. Coast Survey.",1853,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/NorthEdistoRiver-uscs-1853.jpg,NorthEdistoRiver-uscs-1853,17.5,14
http://www.geographicus.com/P/AntiqueMap/TimballierBay-uscs-1853,"Antique Map: 1853 U.S.C.S. Map of Timbalier Bay, Louisiana","(H No. 5)  Preliminary Reconnaissance of the Grand Pass the Entrance to Timballier Bay, Louisiana.  ","A rare hand colored 1853 costal chart of the Entrance to Timbalier Bay, Louisiana.  Features East and West Timballier Island, depth soundings, and sailing notes. Published under the supervision of A. D. Bache for the 1853 Report of the Superintendant of the U.S. Coast Survey.",1853,http://www.geographicus.com/mm5/cartographers/uscs.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/TimballierBay-uscs-1853.jpg,TimballierBay-uscs-1853,17,11
http://www.geographicus.com/P/AntiqueMap/Greenburgh-beers-1867,"Antique Map: 1867 Beers Map of Westchester (White Plains, Scarsdale, Hastings), New York",Greenburgh Westchester Co. N.Y.,"This is the scarce Greenburgh sheet from Beers’ 1867 Atlas of Westchester County, New York.  When this map was produced “Greenburgh” consisted of what is today the central Westchester County.  Includes White Plains, Scarsdale, Hastings, Dobbs Ferry, Abbotsford, Irvington, Irving, Hall’s Corners, Ashford, and other communities between the Harlem River and the Hudson River.   Indicates the Croton Aqueducts, the Saw Mill River, and  the Sprain Brook. The extraordinary detail of this map, down to individual households with family names, make it a fascinating study for the family researcher or historian.",1867 (undated),http://www.geographicus.com/mm5/cartographers/beers.txt,"Beers, F. W., <i>Atlas of New York and Vicinity</i>, 1867.",http://www.geographicus.com/mm5/graphics/00000001/L/Greenburgh-beers-1867.jpg,Greenburgh-beers-1867,13,16
http://www.geographicus.com/P/AntiqueMap/Tartary-bonne-1780,"Antique Map: 1780 Bonne Map of Tartary or Central Asia: Iraq, Afghanistan, Iran, Tibet",Carte de Perse…,"This remarkable map of Tartary, or Central Asia from the Black Sea to Tibet, by the mapmaker Rigobert Bonne was made in 1780.  Bonne was the successor to Bellin as head Engineer of the French Hydrographe del la Marine Department.  Includes Iraq, Kuwait, Afghanistan, Iran, Uzbekistan, Tibet, and Bhutan. Towns, churches, cities and mountains are depicted as miniature representations of themselves. This map is highly detailed and beautifully crafted.",1780,http://www.geographicus.com/mm5/cartographers/bonne.txt,,http://www.geographicus.com/mm5/graphics/00000001/L/Tartary-bonne-1780.jpg,Tartary-bonne-1780,13,9
